,idx,smiles,largest_ring,num_rings,qed,no_unwanted_frags,mol_wt,num_HBA,num_HBD,logP,num_rotatable_bonds,tpsa,bridgehead_atoms,spiro_atoms,score,max_train_similarity
613,26,N=C1C=NC2=CC=C(C(F)(F)F)N=C2S1=O,6,2,0.7604030027902289,True,247.002717408,4,1,1.90117,0,66.17,0,0,-7.79173,0.35
614,6076,O=CC1CCCC1(CCCF)CF,5,1,0.6090191997001869,True,190.116921572,1,0,2.6910000000000007,5,17.07,0,0,-6.26135,0.31
615,6930,CC1=CC=CC=C1NCC(=O)N2CCN(C3=CC=CC=N3)O2,6,3,0.935317949883244,True,298.142975816,5,1,1.99732,4,57.7,0,0,-9.36561,0.48
616,1817,CCNC1CCCN1CC(N)CCC=CC2=CC=CC=C2,6,2,0.7723040158736654,True,287.23614792800004,3,2,2.8387,8,41.29,0,0,-7.9748,0.41
617,9799,CC(=O)CCC(C)OC1=C(F)C(C)=CC(O)=C1OCCC,6,1,0.7935348715530827,True,298.15803743600003,4,1,3.7650200000000025,8,55.760000000000005,0,0,-6.58363,0.37
618,3441,CC1CC(NC2=NC(C3=CC=CN=C3)=N[NH1]2)CN1,6,3,0.7512693130611212,True,244.143644512,5,3,1.0289999999999997,3,78.52000000000001,0,0,-7.97976,0.47
619,6621,C#CCNC=CC1=CC#CC2=CC=C(C(F)(F)F)C=C21,6,2,0.664565103775288,True,273.07653398,1,1,3.6524800000000015,3,12.03,0,0,-9.07813,0.4
620,4480,CSCC1=CC=CC=C1NC(=O)CC[NH1]C(CF)(F)F,6,1,0.725435014189582,True,306.101368824,3,2,3.030100000000001,8,41.13,0,0,-7.07061,0.45
621,7038,O=C(C)CC(C1=CC=C(C)C=C1)(C)OC=O,6,1,0.7153247451394588,True,220.109944372,3,0,2.3623200000000004,5,43.370000000000005,0,0,-8.06239,0.42
622,349,C=CCOC1CC2=CC=CC=C2C3=C1C(CCO3)C,6,3,0.7695317411237044,True,256.14632988,2,0,3.581400000000002,3,18.46,0,0,-6.49506,0.34
623,6745,CCCNC(=O)C1CCCCC1CC=NCC,6,1,0.7102792667492702,True,238.204513452,2,1,2.799800000000001,6,41.46,0,0,-7.27887,0.45
624,2509,C=CCN(CCC)C(=O)OCC=C1C=CC(O)C=C1O,6,1,0.7320293163245966,True,279.147058152,4,2,2.3199999999999994,6,70.0,0,0,-7.90216,0.38
625,5065,FC1=CC=C(C2=NN=NC3=CC(NCC=C(C)CCl)=C=C23)C1,6,3,0.6578470692266065,True,316.089102348,4,1,1.3442,5,50.7,0,0,-9.82929,0.26
626,23,FS1CSC2=CC=CN=C2N1C(C)(C)F,6,2,0.6071195006133122,True,250.040996824,3,1,3.4575000000000022,1,16.130000000000003,0,0,-5.57612,0.4
627,8588,O=C(N)C1=NN=CN1C=CC(C(F)(F)F)CC(C(F)(F)F)=N,5,1,0.6383975432833007,True,329.0711292280001,5,2,1.99837,5,97.65,0,0,-8.37535,0.32
628,2486,CCCCCC(C)C1CC(F)=CC=C1C#N,6,1,0.6257497283527509,True,221.15797786,1,0,4.526080000000005,5,23.79,0,0,-6.29905,0.32
629,8915,CCC1=NN=CN=C1CC(=O)CNC(=O)C(C2=CC=CC=C2)F,6,2,0.8337640400165106,True,316.133554004,5,1,1.3725999999999994,7,84.84,0,0,-8.92917,0.39
630,221,C=CCC=CC(S(=O)(=O)NC1=NOC=N1)(Cl)Cl,5,1,0.6416462577507165,True,296.97416750800005,5,1,2.075,6,85.09,0,0,-7.02151,0.29
631,9833,NCCCC(=O)C=CC1=CC=CC=C1C2=CC=CC=C2,6,2,0.8096534240751014,True,265.146664228,2,1,3.674800000000003,6,43.09,0,0,-7.18997,0.5
632,4553,C=C1COC(C(=O)O)C2=CC=CC(O)=C21,6,2,0.7313067674766418,True,206.0579088,3,2,1.5613,1,66.76,0,0,-6.9694,0.39
633,3073,COC1=CC=C(CN2CCC(C(F)(F)F)CC2)C=C1CCCF,6,2,0.7168525912689239,True,333.171577236,2,0,4.371600000000004,6,12.47,0,0,-8.14916,0.46
634,744,O=C(O)CC1=CC=C(C2=CCCO2)C#C1,6,2,0.8105952930234207,True,202.06299418,2,1,1.67528,3,46.53,0,0,-7.82432,0.35
635,3519,COC1=CC=CC(F)=C1C(O)C(C)C#N,6,1,0.8281589095198733,True,209.085206844,3,1,2.02738,3,53.25,0,0,-6.12592,0.59
636,2945,O=C(O)C1=CC=CC=C1NC(=O)C=CCCF,6,1,0.7715957631229237,True,237.080121464,2,2,2.2391,5,66.4,0,0,-8.18151,0.6
637,751,COCC1CCCC1CNC(=O)C2=CC=C3C=CC=CC3=C2O,6,3,0.8898581692639057,True,313.167793596,3,2,3.3379000000000025,5,58.56,0,0,-9.38848,0.52
638,5587,NS1CC(=O)CC1SC2=CC=CC=C2C(CF)(F)F,6,2,0.8403408737414138,True,309.046890728,3,2,3.0138000000000016,4,43.09,0,0,-6.89113,0.41
639,4338,CCC(=O)OCC1CCCC1OCCC2CCC=N2,5,2,0.6663342391516653,True,267.18344366,4,0,2.748200000000001,7,47.89,0,0,-6.79162,0.38
640,7506,CC1C=CC=C(C2CC=3[NH1]C4=CC=CC=C4C=3C2C5)C1C5,6,5,0.6986823187285928,True,275.167399672,0,1,4.966100000000004,0,15.79,0,0,-11.56026,0.51
641,9638,CC1=CC=CN=C1S(=O)(=O)C2=CC=C3C=CC=CC3=C2,6,3,0.7240793960737917,True,283.066699656,3,0,3.3760200000000022,2,47.03,0,0,-9.20039,0.53
642,4966,COCC=C(C(F)(C)C(O)(C)C1[NH1]C)N=N1,6,1,0.7613639810251237,True,231.138305036,5,2,1.0072,3,66.21000000000001,0,0,-6.248,0.29
643,8884,CCC=C1C=CC=C1CCS(=O)(C)CCC(CF)F,5,1,0.6765141974502564,True,290.151592828,1,1,3.553300000000003,8,17.07,0,0,-7.30802,0.24
644,6372,CC1=NC=CC1S(=O)(=O)C2=CC=CC3=CC=CC(=C23)CCC,6,3,0.8584991725102253,True,313.113649848,3,0,3.922800000000003,4,46.5,0,0,-7.70583,0.39
645,8361,CCC=C1C=CC=CC1S(=O)(=O)NCC=CCC2[NH1]C=CC2,6,2,0.7088837148976258,True,320.155849008,3,2,2.558700000000001,7,58.2,0,0,-8.16319,0.29
646,6221,O=C(C1=NC=CN=C1N)C2=CC=C(Br)C=N2,6,2,0.8411539583040849,True,277.980322944,5,1,1.4473,2,81.76,0,0,-7.19306,0.51
647,2148,CCOCC(=O)NC(C)C1=CC=CN=C1CCC=C(CCC2)C=N2,6,2,0.7971836349191825,True,329.21032710400004,4,1,3.018900000000002,8,63.58,0,0,-7.48742,0.4
648,169,CN1CCCC1C2CCCC2CC3=NC4=CC=CC=C4O3,6,4,0.8562450363852769,True,284.188863388,3,0,3.8808000000000034,3,29.270000000000003,0,0,-8.75161,0.49
649,9638,CC1=CC=CN=C1S(=O)(=O)C2=CC=C3C=CC=CC3=N2,6,3,0.7257160211916126,True,284.061948624,4,0,2.771020000000001,2,59.92,0,0,-8.91802,0.47
650,5515,O=C(CC1CONC1)CC2C(C(F)(F)F)=NC3=C(Cl)C=CN=C23,6,3,0.9091819540975432,True,347.06483899600005,5,1,2.9673000000000007,4,63.58,0,0,-7.4725,0.33
651,4066,C1=CC=C(CCCC2CCC3=CC=CCC3=C2)O1,6,3,0.7346715844032586,True,240.15141526,1,0,4.825000000000005,4,13.14,0,0,-9.04763,0.36
652,3712,CCCC=CC=CC(N)CCC(=C)C=C1C(=C)OCO1,5,1,0.6817703840298553,True,275.18852904,3,1,3.964500000000003,8,44.48,0,0,-7.89047,0.28
653,8361,CCCC1CC=CC=C1S(=O)(=O)C2=CC=CC3=COC=C32,6,3,0.8370015849501189,True,302.097665436,3,0,4.466600000000003,4,47.28,0,0,-7.90008,0.35
654,5298,CCCS(=O)(=O)C=CC1=CC=C2[NH1]C=NC2=N1,6,2,0.8978309858853932,True,251.072847656,4,1,1.7534,4,75.71000000000001,0,0,-7.51408,0.36
655,3554,OCCCC(=O)C(C)C(CC1CC=CC=C12)CC2,6,2,0.8104800446286811,True,248.177630008,2,1,3.266700000000002,5,37.3,0,0,-8.09891,0.31
656,5799,CCOC(C)C1CCCCC1C2CCCCC2=C,6,2,0.6404485157056354,True,250.22966558,1,0,4.964200000000005,4,9.23,0,0,-6.54083,0.36
657,7600,CCCOC1=C(F)C=CC1=O,5,1,0.6216083964383949,True,156.058657748,2,0,1.733,3,26.3,0,0,-6.19618,0.39
658,8910,N=CCNC(=O)CC=CC1=CC(Br)=CC=N1,6,1,0.8112386059821534,True,281.016374104,3,2,2.01317,5,65.84,0,0,-6.79649,0.38
659,467,NCC1=CC=CC(F)=C1CCCCF,6,1,0.7245463443197075,True,199.11725592,1,1,2.576600000000001,5,26.02,0,0,-6.67718,0.42
660,7342,OC(C)CCC(N1CCC2(C)CCC=3C=COC=3)=NN=C21,5,3,0.8870289105090249,True,289.179026976,5,1,2.478700000000001,6,64.08,0,0,-8.53138,0.4
661,2287,CCCC=1C=NOC=1CNCCNCCOC(C(C)C2)CC2C,5,2,0.613297145768494,True,323.257277296,5,2,2.757500000000001,11,59.32000000000001,0,0,-7.36912,0.31
662,640,O=C(O)CNC(=O)C(CC=CC=CCC1C=CC=C1)CCF,5,1,0.6099136282880393,True,307.158371784,2,2,2.7978000000000014,10,66.4,0,0,-7.88612,0.33
663,770,C(C)CC=CC=CC1=CC=CC2=CC=CN=C21,6,2,0.6899313211156115,True,223.136099544,1,0,4.604300000000004,4,12.89,0,0,-8.36332,0.49
664,4218,O=C(C1SC)CC=C1C2=CC=CC(=C2)OCO,6,2,0.8312952785226326,True,250.066365308,4,1,2.103,4,46.53,0,0,-7.18054,0.38
665,5026,CC=CC1=CC=CC=C1N(C)C=O,6,1,0.6454175017612362,True,175.099714036,1,0,2.3123000000000005,3,20.31,0,0,-6.61084,0.39
666,3920,CCCS(=O)(=O)NC1=CC=C(Cl)C=C1Cl,6,1,0.911288841517426,True,266.988754952,2,1,3.145100000000001,4,46.17,0,0,-7.35774,0.55
667,7738,CN(C)CCCCC(=O)CC1CCCC2=CC=CC=C21,6,2,0.7043291737029358,True,273.209264484,2,0,3.7976000000000014,7,20.31,0,0,-8.25436,0.6
668,7882,C1OC=CC=C1C=CC=C(CF)CC,6,1,0.6236766018372564,True,194.11069332,1,0,3.318800000000002,4,9.23,0,0,-7.16806,0.25
669,7439,CN(C)CCCC1=CC=CC=C1CC=CC(C)(F)F,6,1,0.676460188095092,True,267.179856176,1,0,3.934700000000003,7,3.24,0,0,-7.82461,0.4
670,7214,COC1=CC=CC=C1N2CC(C)C(=O)N(CC(=O)NC3=CC=C(OC)C=C3)C2=O,6,3,0.8097949846660235,True,397.163770836,5,1,2.747200000000001,6,88.18,0,0,-9.10294,0.58
671,937,O=C(C)CC=CC#CC=1C=CC=C(C(F)(F)F)C=1,6,1,0.7349606755042859,True,252.076199632,1,0,3.592200000000002,2,17.07,0,0,-9.10671,0.5
672,4465,CCC(C1)NC(=O)C2=CC=CC=C21,6,2,0.6918527115935981,True,175.099714036,1,1,1.7511,1,29.1,0,0,-8.08844,0.56
673,8752,O=C(NC1=CC=CC=C1)NCC=C,6,1,0.6792878825256379,True,176.094963004,1,2,1.9941,3,41.13,0,0,-6.96251,0.65
674,2861,O=CNC1=CC=CC2=CC=CN=C12,6,2,0.7016427519085242,True,172.063662876,2,1,1.8031,2,41.99,0,0,-6.80872,0.56
675,369,OCCCCSC1=CC=CCC1C(=O)C2CCCC=C2F,6,2,0.7169621821451188,True,310.140279196,3,1,4.174700000000003,7,37.3,0,0,-6.87001,0.3
676,1628,O=C(C)C=C[NH1]C=CC=C1CC=C[NH1]1,5,1,0.6612428260567135,True,190.110613068,3,2,1.5833,4,41.13,0,0,-6.76705,0.29
677,7894,COCCCCC(C1=CC=CC=C1CF)F,6,1,0.6412022622440346,True,228.132571636,1,0,3.983400000000003,7,9.23,0,0,-7.37264,0.4
678,522,C1CC=CN1CCC(=O)N2CCCC2C3CCC[NH1]3,5,3,0.8311906198334091,True,263.19976242,3,1,1.3389,4,35.580000000000005,0,0,-7.45756,0.38
679,7190,N#CC1=CC2=CC(C(F)(F)F)=CC=C2[NH1]1,6,2,0.7126165665105462,True,210.04048282,1,1,3.0583800000000005,0,39.58,0,0,-8.53999,0.46
680,5069,NCCCC=CC1=CC=CC2=CC=CC=C21,6,2,0.7683045778937816,True,211.136099544,1,1,3.5919000000000025,4,26.02,0,0,-7.89232,0.61
681,9820,O=C(C=CC1=CCSC1)N2C(=C)CC=C2C(F)CCF,5,2,0.7234143771920057,True,297.09989160400005,2,0,3.5434000000000028,5,20.31,0,0,-8.21651,0.27
682,3356,FCCCC1CN(C=CC=CF)C=C1,5,1,0.6145488754271934,True,199.11725592,1,0,3.178500000000001,5,3.24,0,0,-6.64544,0.28
683,5403,CCC12CCCN1C(=O)C3=CC=CC=C32,6,3,0.6834123625610575,True,201.1153641,1,0,2.541500000000001,1,20.31,0,0,-8.11817,0.5
684,3802,N#CC1C2=CC=CC=C2C3=CCCC=C3C1,6,3,0.6343958548110107,True,207.104799416,1,0,3.8010800000000025,0,23.79,0,0,-8.08492,0.33
685,2968,C1C=CSC(COC2OC=C(C(F)(F)F)C(Cl)=C2)O1,6,2,0.7962797162608245,True,313.99912752,4,0,3.5314000000000023,3,27.69,0,0,-7.05695,0.28
686,4200,CC(=O)CCC=CCC(N)CCC=1CCOC=1C#N,5,1,0.6820773184654374,True,262.168127944,4,1,2.607380000000001,8,76.11000000000001,0,0,-7.32787,0.3
687,3065,CCOC1=CC=CC=C1Br,6,1,0.7142437282931873,True,199.983677008,1,0,2.847800000000001,2,9.23,0,0,-5.90999,0.59
688,7213,CCC1=CC=C(CNC(=O)C(=O)N2CCN(C3=CC=CC=C3)CC2)C=N1,6,3,0.8493143612042621,True,352.189926008,4,1,1.608999999999999,4,65.54,0,0,-9.6189,0.52
689,402,CC1=CC=CC=C1NC=NC=CC2=CC=CC=N2,6,2,0.6524049951068267,True,237.12659748,2,1,3.501120000000002,4,37.28,0,0,-8.32765,0.43
690,852,CCC1CCCC1NC(=O)N2N=NC3=CC=CC=C32,6,3,0.9001996997139635,True,258.148061196,4,1,2.5677000000000003,2,59.81,0,0,-9.31327,0.58
691,187,NCCCC(F)C1=CC=CC=C1C=NC=CC(C)F,6,1,0.7502951712162019,True,266.15945508,2,1,3.726700000000003,7,38.38,0,0,-7.29441,0.32
692,1200,CC(C(=O)OCC)(C(F)F)CC1C=CC=C1CCCC,5,1,0.6134458790845001,True,286.174436448,2,0,4.513600000000004,8,26.3,0,0,-7.06424,0.38
693,5257,CC(Cl)C1=NC=NC=C1C2=CC=CC=C2,6,2,0.7220354029672775,True,218.061076032,2,0,3.4434000000000022,2,25.78,0,0,-6.5679,0.51
694,7520,CC(CC)C=NC(C1=CC=CC=C1)O,6,1,0.7291503507726318,True,191.131014164,2,1,2.794400000000001,4,32.59,0,0,-7.54422,0.44
695,9102,CC(C(O)CC1=CC=CC=C1)C2CCOCC2CCCCCC,6,2,0.6595724454226668,True,318.255880328,2,1,4.849200000000005,9,29.46,0,0,-7.74944,0.48
696,2675,CC(C)(O)C1=CC=CC2=CC=CC=C12,6,2,0.7252932119689722,True,186.104465068,1,1,3.067200000000001,1,20.23,0,0,-7.84066,0.61
697,3865,CN(CC)CCC1CCCC=N1,6,1,0.6262062566696867,True,168.16264864,2,0,1.9515,4,15.6,0,0,-5.85418,0.33
698,9328,O=C(C)C1=CC=CC2=C1OC=NC2(C(O)C=CC=C)C3=CC=CC=C3C,6,3,0.6576688197340983,True,347.152143532,4,1,3.965020000000002,5,58.89,0,0,-8.4212,0.34
699,770,C1CNCCC1C2=CC=CC3=CC=CN=C23,6,3,0.7858181686458628,True,212.131348512,2,1,2.7018000000000004,1,24.92,0,0,-7.51766,0.56
700,9492,O=C(C1=CC=C(F)C=C1)C2CCN(C3C=C(C)C(=O)C3C)C2,6,3,0.8056957911499265,True,301.1478071,3,0,2.8640000000000017,3,37.38,0,0,-9.17587,0.5
701,3135,O=C(O)C1CC=CC=C1CCC=O,6,1,0.6676457241127735,True,180.078644244,2,1,1.5526,4,54.37,0,0,-7.00049,0.31
702,5257,C(Cl)C1=NC=NC=C1C2=CC=CC=C2,6,2,0.7034415218282326,True,204.045425968,2,0,2.8824000000000005,2,25.78,0,0,-7.20163,0.5
703,9138,CCCCCC1=NN(NC2=NC=CC=N2)C=N1,6,2,0.7672402475073652,True,232.143644512,6,1,1.6759999999999995,6,68.52000000000001,0,0,-6.95616,0.51
704,7797,O=CSCC1=C[NH1]C2=CC=CC=C12,6,2,0.7562552086988502,True,191.040484908,2,1,2.5913000000000004,3,32.86,0,0,-6.7601,0.56
705,6047,CCCCC(O)C1CCCC2CCCC=C21,6,2,0.7110421923647695,True,222.198365452,1,1,4.064100000000003,4,20.23,0,0,-7.82096,0.5
706,9316,CCNC(C)CCS(=O)(=O)C1=CC=C2C(=C1)OCO2,6,2,0.8593607676668246,True,285.10347908800003,5,1,1.5771000000000002,6,64.63000000000001,0,0,-7.22417,0.54
707,1231,O=C(CNC=CC=CC=CC=CC)CC=CC1=CC=CC=C1,6,1,0.6814570373588549,True,293.177964356,2,1,4.450800000000004,9,29.1,0,0,-8.46042,0.48
708,978,CC(C)CCCN1C(C=CC=C1CC)C=O,6,1,0.6421165169168218,True,221.177964356,2,0,3.155800000000002,6,20.31,0,0,-6.95831,0.38
709,4299,C=C1C=NC2=CC=CC=C2N1CC3=CCCC=N3,6,3,0.7736169035752971,True,237.12659748,3,0,3.4711000000000016,2,27.96,0,0,-6.76243,0.28
710,6811,O=C(O1)CCC(O)N1C=CC=C(CF)F,6,1,0.7243252590823632,True,219.070699652,4,1,1.1954,3,49.77,0,0,-7.23555,0.3
711,4837,CNCC=1CCCCC=1CC=CC(C)C2=CC=CN=C2C#C,6,2,0.6279742350638787,True,294.209598832,2,1,4.202700000000004,6,24.92,0,0,-7.08418,0.31
712,7371,C1C=CC(CN(C)C(=O)C(C)(C)CC)C=N1,6,1,0.6707036770882908,True,222.173213324,2,0,2.1378000000000004,4,32.67,0,0,-6.71188,0.43
713,7950,O=CCSC1=NC=2CC=C[NH1]C=2C1C=CC=CC=C,6,2,0.6177359978965861,True,272.098334132,4,1,2.9638000000000018,5,41.46,0,0,-6.66873,0.25
714,3491,O=C(O)C1=CC=CC=C1,6,1,0.6106035394285075,True,122.036779432,1,1,1.3848,1,37.3,0,0,-6.18384,0.82
715,505,CCC1CC=CC=C1C2CCC3CC=CN=C32,6,3,0.6672584240283118,True,227.167399672,1,0,4.283500000000004,2,12.36,0,0,-7.78805,0.28
716,1005,O=S(=O)(C1=CC=CC=C1)C2=CC=CC=C2OCC(C)NC3COCC4C3CCCC4,6,4,0.7184441310663441,True,429.197379472,5,1,4.081500000000004,7,64.63000000000001,0,0,-9.76044,0.42
717,377,CCCNP(Br)C1=CC=CC2=CC=CC=C12,6,2,0.8349141085252607,True,295.01254821000003,1,1,4.171500000000003,4,12.03,0,0,-7.32236,0.41
718,8475,C1CC=CC=C1C=CC=NC2=CC=CC=C2O,6,2,0.7766277006123626,True,225.1153641,2,1,3.9271000000000025,3,32.59,0,0,-8.57051,0.45
719,377,CCCNC(=C)C1=CC=CC2=CC=CC=C12,6,2,0.8105068758460002,True,211.136099544,1,1,3.810100000000002,4,12.03,0,0,-7.37156,0.5
720,2107,C1OC=CC=C1C(=O)CCC=CC=C(C2=CC=CC=C2)F,6,2,0.7248811031216761,True,284.121258004,2,0,4.372800000000003,6,26.3,0,0,-9.1737,0.36
721,5515,O=C(CC1C=NCC1)CN(CF)CF,5,1,0.6087260019347743,True,204.107419508,3,0,1.1923,6,32.67,0,0,-5.97086,0.31
722,4917,CNC1CCCC1CC=C(C)C=CC(=C)C(F)(F)F,5,1,0.7326818091958702,True,273.170434364,1,1,4.385600000000004,5,12.03,0,0,-7.86346,0.28
723,5583,CCNCCCN(C(=O)CCC=C(C=C1C=C(CC)CC=C12)C=C2)C,6,2,0.7011488786562738,True,340.25146364399995,2,1,2.6829,9,32.34,0,0,-9.62275,0.33
724,4551,C#CCNC1=CCCN1C(=O)CC2=CC=CC=C2CC,6,2,0.8293643659929533,True,268.15756326,2,1,2.088,5,32.34,0,0,-7.43081,0.46
725,6643,OCCCOC1=CC=CC=C1C2=CC=CC=C2C#C,6,2,0.6542286745163866,True,252.115029752,2,1,3.0961000000000016,5,29.46,0,0,-6.46753,0.49
726,7038,O=C(C)CC(C1=CC=C(O)C=C1)(C)OC=O,6,1,0.7708521548876592,True,222.089208928,4,1,1.7594999999999998,5,63.6,0,0,-7.81465,0.4
727,2382,O=C(O)CC1=NN=NN1C2=CC=CC=C2C3=CC=CC(C)=C3F,6,3,0.7998258377256628,True,312.102253876,5,1,2.4039199999999994,4,80.9,0,0,-7.771,0.49
728,8911,COCCNCCCCCC1CCC2CC=CC=C21,6,2,0.6405245473830038,True,263.224914548,2,1,3.695300000000002,9,21.26,0,0,-7.97434,0.4
729,3295,CC1=CC=CC=C1C(C#N)CC#N,6,1,0.6842088994351921,True,170.08439832,2,0,2.515880000000001,2,47.58,0,0,-6.76603,0.44
730,0,NC=CC#CCNCCC(C1=CC(C)=CC=C1C(F)F)F,6,1,0.6235182655233203,True,296.150033268,2,2,3.398720000000002,6,38.05,0,0,-8.22184,0.38
731,4361,CSCS(CCC)NCCN(CC1=NC)CO1,5,1,0.6610171033870701,True,279.14390442,5,2,1.5407,8,36.86,0,0,-5.70576,0.29
732,2016,COCC1=CC=CC=C1NC=C(C)CC=O,6,1,0.7475160826246666,True,219.125928784,3,1,2.737700000000001,6,38.33,0,0,-6.46534,0.47
733,8323,NCC=CC=CC=CC=CC=CC1=CC=CC=C1,6,1,0.746402608128251,True,237.151749608,1,1,3.883300000000003,6,26.02,0,0,-8.01504,0.56
734,4615,CCNC1CC2CC=CC=C2C3=CC=CC=C13,6,3,0.8089032804091074,True,225.151749608,1,1,3.700400000000003,2,12.03,0,0,-6.73185,0.42
735,5933,OC1=CC=CC(NC2=CC3=CC(Cl)=CC=C3N2)=N1,6,3,0.6580727467382301,True,259.05123962,3,3,3.6655000000000006,2,60.94,0,0,-8.9641,0.46
736,4723,O=C(CC(O)(C1=CC=CC=C1)CCC)NCC2CCCCC2C=C,6,2,0.7032035173401859,True,329.23547923200005,2,2,4.173000000000003,8,49.33,0,0,-9.5159,0.41
737,5374,OC1=CC=CC=C1N2C=NC(C(F)(F)F)=N2,6,2,0.8130403051273033,True,229.046296472,4,1,1.9917,1,50.94,0,0,-8.39348,0.41
738,7519,CON(O)C1=CC(C#N)=C(C)OC1OC2(C)OCCCC2,6,2,0.7960098869599437,True,296.13722174,7,1,2.21008,4,84.18,0,0,-5.67561,0.31
739,6353,C=C1C=CC=C(S(=O)(C)N2CCN(C3=NCCCC3)CC2C)C1,6,3,0.7873710167510588,True,335.203133548,3,1,2.5364000000000004,2,35.910000000000004,0,0,-8.86177,0.29
740,5022,O=C(C=CC1=COCO1)CC2=CC=CC=C2,6,2,0.7236477012694829,True,216.078644244,3,0,2.2001,4,35.53,0,0,-7.87931,0.42
741,4730,O=C(COC1=CC=C(Br)C=C1)Cl,6,1,0.7698288844066752,True,247.923969212,2,0,2.5933,3,26.3,0,0,-6.3796,0.73
742,2527,NC1(C)C=CC=C1S(=O)(=O)C2=CC=C3C=CC=CN32,6,3,0.9090924816585148,True,274.077598688,4,1,1.8841,2,64.57000000000001,0,0,-8.54779,0.34
743,3659,CCC1C=C2C=CC(C3=CC=C4C(=C3)OCO4)C2(O)O1,6,4,0.8982561452103739,True,272.104858992,4,1,2.492500000000001,2,47.92,0,0,-8.07276,0.47
744,3519,COC1=CC=CC(F)=C1C(C)C(C)CC#N,6,1,0.7792865622225149,True,221.121592352,2,0,3.487580000000002,4,33.02,0,0,-6.50816,0.48
745,5370,O=C(CC)C(CCCF)C1C=CCC=C1,6,1,0.6134547595729443,True,210.141993448,1,0,3.463700000000002,6,17.07,0,0,-6.78788,0.33
746,1026,COC1=CC=CC1C=NC2=NC=NC=N2,6,2,0.6927596867671788,True,202.08546094,5,0,1.2901999999999998,3,60.260000000000005,0,0,-6.65193,0.29
747,8773,C#CC1=CC=CC=C1NC(=O)N2CCC3=CC=CC=C32,6,3,0.7859713160232867,True,262.110613068,1,1,3.262500000000002,1,32.34,0,0,-8.34587,0.64
748,6663,O=C(O)C1=NC=C(F)C=C1C2=NN(C(F)(F)F)N=C2C3=CC=CC=C3,6,3,0.731590608860347,True,352.058338376,5,1,3.3207000000000013,3,80.89999999999999,0,0,-8.5132,0.44
749,8506,CCN(CC1=NC=CC=C1Cl)CCC(F)(F)F,6,1,0.8107520481627859,True,266.079760788,2,0,3.5093000000000023,5,16.130000000000003,0,0,-6.94144,0.5
750,7130,O=C(C)CCC1=CC=CC=C1S(C)=O,6,1,0.7608144068612646,True,210.071450688,2,0,1.9456,4,34.14,0,0,-6.86334,0.5
751,5055,CCC1CCC(C)N1C(C)C(=O)CC2=CC(F)=C(F)C=C2OC(C)C=C,6,2,0.626561241011149,True,365.216635608,3,0,4.681100000000004,8,29.540000000000003,0,0,-7.58142,0.37
752,7917,CNS(=O)(=O)NC=CC1=CN=C(C2CCCCC2=3)S1=C=3,6,3,0.7743911129149614,True,311.07621878400005,3,2,1.6075999999999997,4,70.56,0,0,-7.36032,0.28
753,199,CCCC1=CC=CC=C1C=CC=CC=CCF,6,1,0.6194199440105096,True,230.147078828,0,0,4.734200000000004,6,0.0,0,0,-7.80092,0.38
754,8550,C=CC(=O)C=C1C=CC=CC12CC=CC=C2,6,2,0.6390258960821847,True,210.104465068,1,0,3.296400000000002,2,17.07,0,1,-6.77789,0.3
755,1716,CCNC(=O)CC=C(NC1(C)C(C)C2=CC=CC=C2N1)F,6,2,0.7312206623131455,True,291.174690544,3,3,2.858500000000001,5,53.16,0,0,-9.43821,0.36
756,6717,OC=CC=CC1(N)C2=CC=CC=C2C3=CC=CC=C13,6,3,0.6317893054412019,True,249.1153641,2,2,3.497200000000001,2,46.25,0,0,-8.20738,0.38
757,1846,CCC1=CC=C(OC2CC=C(C(F)(F)F)C=C2)C=N1,6,2,0.8313565958583888,True,269.102748728,2,0,3.8400000000000025,3,22.12,0,0,-8.42583,0.38
758,1998,N1C=CC2=C1C=CC=C2OC=O,6,2,0.6809370092317379,True,161.047678464,2,1,1.7030999999999996,2,42.09,0,0,-6.31256,0.46
759,8015,O=SNC=CC1=CC=CC=C1C,6,1,0.678330538833613,True,181.056134972,1,2,1.41562,3,29.1,0,0,-7.15637,0.49
760,8052,COC1=CC=C(C=C1NC)C=O,6,1,0.6903908815391442,True,165.078978592,3,1,1.5494,3,38.33,0,0,-5.70389,0.62
761,2763,O=C(CC1C=CC=C1CC)C(CC)F,5,1,0.6594839384298992,True,196.126343384,1,0,3.2161000000000017,5,17.07,0,0,-7.04251,0.33
762,460,C1CC=CC=C1C=CC=C(Cl)C=CC=C,6,1,0.6012070096472895,True,218.08622816,0,0,4.683900000000003,4,0.0,0,0,-7.33196,0.26
763,3888,O=CCC1CCCC1CC=C(O)NC2=CC=CN=C2,6,2,0.6083162587328017,True,260.15247788,4,2,3.2883000000000013,6,62.22,0,0,-7.86398,0.48
764,909,O=C(O)CCC=NC=1CCCC=1NCC2CCC=N2,5,2,0.6910084789152688,True,263.163376912,4,2,2.1403,7,74.05,0,0,-7.17737,0.3
765,575,COCCCCCC(=O)CCC1C(C)C2=CC=CC=C2O1,6,2,0.642087647140381,True,290.188194692,3,0,4.107200000000003,9,35.53,0,0,-7.93121,0.41
766,7985,CCOC(C)C1=CC=CC=C1NCC2=NC=CC3=CC=CN23,6,3,0.7455041316816248,True,295.168462292,4,1,4.0439000000000025,6,38.56,0,0,-7.61082,0.39
